time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
13:47:08:891,-0.4266,-0.2422,-1.2353,1.329
13:47:08:902,-0.0282,0.1856,0.7543,0.777
13:47:08:915,1.5540,2.2023,0.0348,2.696
13:47:08:925,1.6317,2.9171,-1.4667,3.650
13:47:08:932,1.1135,4.0098,-3.2025,5.251
13:47:08:941,0.1010,5.2497,-4.8029,7.116
13:47:08:957,-0.3871,5.0746,-7.8203,9.331
13:47:08:961,0.1441,4.1416,-7.8882,8.911
13:47:08:972,1.8816,1.7012,-7.7594,8.163
13:47:08:982,3.5699,0.4472,-7.1718,8.024
13:47:08:996,4.9156,0.8468,-6.2643,8.008
13:47:09:002,4.7342,0.7478,-6.1287,7.780
13:47:09:011,5.0837,1.5450,-4.1575,6.747
13:47:09:024,4.9472,1.4817,-4.0738,6.578
13:47:09:036,3.5935,-0.2793,-1.1228,3.775
13:47:09:041,3.2170,-0.4981,-0.8962,3.376
13:47:09:055,2.6798,-0.7797,-0.4294,2.824
13:47:09:061,2.5936,-0.8357,0.1982,2.732
13:47:09:078,2.6213,-1.1416,0.8556,2.984
13:47:09:081,2.6756,-1.3790,1.1298,3.215
13:47:09:091,2.8531,-1.6930,1.4254,3.611
13:47:09:102,2.8145,-1.8237,1.7939,3.803
13:47:09:116,2.1751,-2.0077,1.8054,3.467
13:47:09:124,1.9129,-2.3715,0.6318,3.112
13:47:09:133,0.5338,-2.5024,0.9236,2.720
13:47:09:141,-0.6315,-2.1085,2.9535,3.683
13:47:09:155,0.3517,-1.5321,5.2788,5.508
13:47:09:161,0.7757,-1.2646,5.1783,5.387
13:47:09:172,1.4807,-0.5440,3.4974,3.837
13:47:09:182,1.6901,-0.2549,1.4271,2.227
13:47:09:196,1.0486,-0.2941,-0.4423,1.175
13:47:09:201,0.9849,-0.2886,-0.6657,1.223
13:47:09:212,1.1464,-0.2243,-0.7300,1.378
13:47:09:222,1.3971,-0.1988,-0.3540,1.455
13:47:09:236,1.2827,-0.0967,0.4864,1.375
13:47:09:244,1.1700,-0.1543,0.8184,1.436
13:47:09:253,1.0469,-0.2445,1.3430,1.720
13:47:09:263,1.0067,-0.4516,1.4944,1.858
13:47:09:276,0.9421,-0.8976,1.3219,1.855
13:47:09:281,0.9484,-1.0939,1.1861,1.872
13:47:09:291,0.9363,-1.3809,0.8907,1.891
13:47:09:301,0.8911,-1.5819,0.6346,1.923
13:47:09:316,0.8870,-1.6545,0.3698,1.913
13:47:09:325,0.8559,-1.6294,0.3289,1.870
13:47:09:332,0.8044,-1.5745,0.2307,1.783
13:47:09:341,0.7531,-1.2767,0.1782,1.493
13:47:09:356,0.5741,-0.8938,0.1659,1.075
13:47:09:362,0.4533,-0.7391,0.1812,0.886
13:47:09:372,0.4911,-0.2212,0.3133,0.623
13:47:09:381,0.5259,0.3943,0.4033,0.771
13:47:09:396,0.9587,0.9237,0.7280,1.517
13:47:09:401,1.0502,0.9536,0.7906,1.624
13:47:09:411,1.2049,0.8129,0.8542,1.686
13:47:09:423,1.2889,0.8081,0.8206,1.729
13:47:09:442,1.5449,1.1633,0.6558,2.042
13:47:09:445,1.7252,1.2572,0.5654,2.208
13:47:09:451,2.1227,1.1229,0.5503,2.464
13:47:09:462,2.4017,0.8053,0.6112,2.606
13:47:09:476,2.8136,0.4392,0.8322,2.967
13:47:09:482,2.9237,0.3434,0.9123,3.082
13:47:09:492,3.0850,0.2526,1.1526,3.303
13:47:09:501,3.1925,0.0352,1.4253,3.496
13:47:09:516,3.2747,-0.4044,1.6246,3.678
13:47:09:523,3.3043,-1.0040,1.4790,3.757
13:47:09:532,2.6736,-0.3819,1.0132,2.885
13:47:09:541,1.3978,2.9695,0.5382,3.326
13:47:09:556,0.1848,10.3781,-2.0162,10.574
13:47:09:561,0.7521,10.9672,-2.5664,11.289
13:47:09:572,2.8673,8.2545,0.9799,8.793
13:47:09:581,2.2447,1.4418,0.6376,2.743
13:47:09:596,-0.4239,1.3276,0.7352,1.576
13:47:09:601,-1.3361,3.2230,0.8621,3.594
13:47:09:611,-1.5607,5.4680,1.2945,5.832
13:47:09:623,-1.4327,6.4293,1.5074,6.757
13:47:09:635,-0.8675,5.6229,0.7352,5.737
13:47:09:641,-0.8302,4.6430,-0.1467,4.719
13:47:09:653,-1.1726,2.7944,-1.2532,3.279
13:47:09:661,-1.6087,1.3622,-1.9409,2.865
13:47:09:676,-2.1070,0.3983,-2.2352,3.097
13:47:09:681,-2.2437,0.0784,-2.1854,3.133
13:47:09:691,-2.6442,-1.1468,-1.8257,3.412
13:47:09:701,-6.4753,-2.8205,-1.5981,7.241
13:47:09:717,-5.5745,-3.9455,-1.6803,7.033
13:47:09:723,-3.1447,-4.1789,-1.6318,5.479
13:47:09:732,-1.1421,-4.2369,-1.7014,4.706
13:47:09:749,-0.5574,-4.2713,-1.9318,4.721
13:47:09:757,-0.9561,-4.3759,-2.1914,4.986
13:47:09:761,-1.2115,-4.3304,-2.3936,5.094
13:47:09:772,-1.5312,-4.2040,-2.5475,5.149
13:47:09:784,-1.5376,-4.0014,-2.6849,5.058
13:47:09:796,-0.9411,-3.6318,-2.7832,4.671
13:47:09:801,-0.6383,-3.4330,-2.7284,4.431
13:47:09:822,-0.5445,-3.1816,-2.5583,4.119
13:47:09:826,-0.7261,-2.7690,-2.2203,3.623
13:47:09:835,-0.9406,-1.6650,-1.3330,2.331
13:47:09:841,-0.9272,-1.6374,-1.4288,2.363
13:47:09:855,-0.7275,-1.0988,-1.1973,1.781
13:47:09:861,0.1849,0.4439,-0.8759,0.999
13:47:09:875,0.6338,0.6542,-1.3423,1.622
13:47:09:881,0.7923,0.6220,-1.6420,1.926
13:47:09:891,1.2043,0.5796,-2.0143,2.417
13:47:09:903,1.5457,0.5919,-2.0428,2.629
13:47:09:916,1.0335,0.6277,-1.2434,1.734
13:47:09:922,0.6941,0.6367,-0.5525,1.092
13:47:09:931,-0.1158,0.5696,1.7986,1.890
13:47:09:941,-0.6234,0.2042,4.0991,4.151
13:47:09:955,-0.6244,-0.6151,7.1697,7.223
13:47:09:961,-0.3654,-1.1173,7.6084,7.699
13:47:09:972,0.0531,-1.8186,7.2746,7.499
13:47:09:982,0.0293,-2.1024,5.8508,6.217
13:47:09:995,-0.3986,-1.5323,4.2694,4.554
13:47:10:001,-0.4041,-1.0449,3.5106,3.685
13:47:10:012,-0.4774,-0.3145,2.4855,2.550
13:47:10:021,-0.7159,0.2542,1.5483,1.725
13:47:10:038,-0.9894,0.2732,0.2415,1.054
13:47:10:041,-0.9628,0.1125,-0.2472,1.000
13:47:10:052,-0.7696,-0.2954,-0.7547,1.118
13:47:10:061,-0.4993,-0.8025,-1.0424,1.407
13:47:10:076,-0.2534,-2.0894,-1.0533,2.354
13:47:10:081,-0.0365,-2.6437,-1.1009,2.864
13:47:10:093,0.2344,-3.4214,-1.1599,3.620
13:47:10:102,0.2443,-3.4193,-1.1552,3.617
13:47:10:116,0.3705,-3.3367,1.5102,3.681
13:47:10:123,0.3789,-3.3304,1.5041,3.674
13:47:10:132,-1.8135,1.8357,4.0456,4.798
13:47:10:141,-4.0113,5.1499,4.5593,7.962
13:47:10:157,-4.2486,8.9615,-0.6580,9.939
13:47:10:161,-3.5260,10.1426,-5.6097,12.115
13:47:10:173,-3.1046,7.1550,-5.4887,9.537
13:47:10:182,-3.0622,1.6651,0.0893,3.487
13:47:10:195,-0.7465,-0.8899,-0.5898,1.303
13:47:10:202,-0.0674,-1.0940,-1.3929,1.772
13:47:10:213,0.6267,-0.7053,-2.3436,2.526
13:47:10:221,0.3028,0.5655,-2.8247,2.897
13:47:10:236,-1.3067,2.7916,-3.3744,4.570
13:47:10:242,-1.8483,4.0282,-3.7002,5.774
13:47:10:252,-1.9363,5.0622,-4.9932,7.369
13:47:10:261,-1.2976,4.3290,-5.7790,7.336
13:47:10:276,0.8646,0.2319,-5.5336,5.606
13:47:10:281,1.8094,-1.1326,-5.1242,5.551
13:47:10:292,3.4872,-2.5761,-4.7567,6.436
13:47:10:303,4.7274,-2.6442,-4.5873,7.098
13:47:10:315,5.7989,-1.8315,-4.5455,7.592
13:47:10:323,5.6939,-1.7855,-4.1341,7.259
13:47:10:332,4.9056,-2.1333,-3.1190,6.192
13:47:10:341,3.4988,-2.3594,-2.3490,4.830
13:47:10:356,1.5207,-2.1627,-1.4972,3.038
13:47:10:361,1.2783,-1.9803,-1.3070,2.695
13:47:10:373,1.1568,-1.7229,-1.0948,2.346
13:47:10:381,1.4632,-1.4885,-0.5599,2.161
13:47:10:397,1.3473,-0.7235,-0.0740,1.531
13:47:10:401,1.2527,-0.3986,0.1935,1.329
13:47:10:412,1.1995,-0.4132,0.2727,1.298
13:47:10:423,1.1036,0.2384,1.6204,1.975
13:47:10:436,1.2660,0.3925,2.5149,2.843
13:47:10:443,1.2535,0.5008,2.7970,3.106
13:47:10:453,0.9594,0.5747,3.8611,4.020
13:47:10:461,0.4535,0.2165,6.5365,6.556
13:47:10:476,0.7608,-0.4432,5.4682,5.539
13:47:10:481,0.7315,0.2221,3.3528,3.439
13:47:10:491,0.6522,1.4954,1.2396,2.049
13:47:10:503,1.0663,0.9755,0.4640,1.518
13:47:10:517,1.5200,-0.9253,0.3922,1.822
13:47:10:526,1.5261,-0.8581,0.3876,1.793
13:47:10:532,1.4020,-0.3076,0.4328,1.499
13:47:10:541,1.2850,-0.3434,0.7921,1.548
13:47:10:557,1.0851,-0.8480,1.3250,1.911
13:47:10:561,0.9865,-0.9682,1.3737,1.949
13:47:10:572,0.6892,-1.1843,1.4378,1.986
13:47:10:581,0.4332,-1.2036,1.4299,1.919
13:47:10:596,0.2254,-0.9205,1.2680,1.583
13:47:10:602,0.1040,-0.7828,1.1373,1.385
13:47:10:611,-0.0327,-0.5579,0.8557,1.022
13:47:10:623,-0.2049,-0.2459,0.5047,0.598
13:47:10:637,-0.4503,0.3920,0.0611,0.600
13:47:10:645,-0.4281,0.5675,-0.0093,0.711
13:47:10:663,-0.0953,0.6602,0.0250,0.668
13:47:10:665,-0.0841,0.6587,-0.0002,0.664
13:47:10:676,0.4425,0.9144,0.2939,1.057
13:47:10:681,0.5444,1.1582,0.2526,1.304
13:47:10:691,0.5470,1.6383,0.1135,1.731
13:47:10:701,0.7553,2.0752,0.0425,2.209
13:47:10:716,1.2514,2.3595,0.0567,2.671
13:47:10:722,1.3776,2.3568,0.0369,2.730
13:47:10:732,1.5867,2.7647,0.3168,3.203
13:47:10:741,1.6408,2.9659,0.7350,3.468
13:47:10:762,1.4411,4.4598,0.8862,4.770
13:47:10:765,1.5181,4.9479,0.3983,5.191
13:47:10:772,1.5555,4.2836,-0.0703,4.558
13:47:10:781,1.6353,2.9991,-0.2104,3.422
13:47:10:795,1.2405,3.3901,-0.4861,3.643
13:47:10:802,1.1904,3.5528,-0.5137,3.782
13:47:10:812,1.2717,2.7339,-0.4823,3.054
13:47:10:824,1.2120,1.5289,-0.2860,1.972
13:47:10:841,0.6118,0.0439,0.1344,0.628
13:47:10:843,0.3055,-0.3907,0.1625,0.522
13:47:10:852,-0.0158,-0.5619,0.1707,0.588
13:47:10:861,-0.2655,-0.1821,0.1571,0.358
13:47:10:877,-0.6056,0.4916,0.0647,0.783
13:47:10:882,-0.7984,0.6020,-0.0927,1.004
13:47:10:892,-1.2368,0.6163,-0.2346,1.402
13:47:10:903,-0.8698,2.0925,0.9715,2.466
13:47:10:916,-0.8778,-0.2813,0.3190,0.975
13:47:10:922,-1.1511,-1.1214,-0.0727,1.609
13:47:10:932,-4.8778,-1.8041,-0.0311,5.201
13:47:10:942,-8.0102,-2.0283,-0.4032,8.273
13:47:10:960,-4.3251,-2.4080,-0.9468,5.040
13:47:10:962,-1.3705,-2.6041,-0.9965,3.107
13:47:10:971,0.5292,-2.6072,-0.8248,2.785
13:47:10:980,0.8626,-2.3443,-0.3188,2.518
13:47:10:995,0.7281,-2.0001,0.7418,2.254
13:47:11:001,0.8519,-1.8344,1.0765,2.291
13:47:11:011,1.3293,-1.6616,1.3977,2.546
13:47:11:022,1.2988,-1.5033,1.4652,2.468
13:47:11:040,0.4728,-1.2655,1.0708,1.724
13:47:11:042,0.5004,-1.0645,0.4359,1.254
13:47:11:057,0.8770,-0.6981,-0.7768,1.364
13:47:11:061,1.0672,-0.3906,-1.5931,1.957
13:47:11:075,0.9234,-0.0899,-2.1527,2.344
13:47:11:082,0.8208,-0.1732,-2.3918,2.535
13:47:11:091,0.4823,-0.4886,-2.7398,2.824
13:47:11:102,0.2174,-0.8783,-2.8901,3.028
13:47:11:116,-0.2775,-1.5444,-2.9558,3.347
13:47:11:121,-0.5860,-1.7926,-2.7628,3.345
13:47:11:131,-0.9592,-2.2125,-2.5118,3.482
13:47:11:141,-0.8011,-2.4831,-2.5737,3.665
13:47:11:156,-0.9876,-2.7832,-2.4096,3.812
13:47:11:161,-0.9491,-2.8133,-2.3541,3.789
13:47:11:172,-1.0265,-2.7855,-1.8660,3.506
13:47:11:181,-0.9688,-2.7176,-1.4896,3.247
13:47:11:195,-0.6539,-2.5828,-0.9396,2.825
13:47:11:202,-0.5646,-2.5118,-0.6530,2.656
13:47:11:212,-0.6010,-2.1590,0.0082,2.241
13:47:11:222,-1.0561,-1.8104,0.8246,2.252
13:47:11:237,-0.0412,-0.1658,1.0752,1.089
13:47:11:241,0.3065,0.2816,0.8381,0.936
13:47:11:251,0.8808,1.9923,0.7147,2.293
13:47:11:261,0.7904,1.9288,0.8207,2.240
13:47:11:276,4.2054,5.1913,7.6687,10.171
13:47:11:281,4.1549,3.7886,8.2657,9.997
13:47:11:291,1.7484,2.2341,8.0508,8.536
13:47:11:301,-1.3531,1.7813,8.4679,8.758
13:47:11:316,-3.1153,-0.6408,7.6095,8.247
13:47:11:321,-2.8719,-1.6133,6.2835,7.095
13:47:11:331,-3.1656,-0.6782,7.9277,8.563
13:47:11:341,-3.7916,1.3460,5.6304,6.920
13:47:11:357,-4.0687,1.4170,-3.7058,5.683
13:47:11:361,-4.1753,0.9206,-5.6137,7.056
13:47:11:372,-4.5174,-0.3953,-7.1793,8.491
13:47:11:381,-4.8439,-1.2299,-7.3532,8.891
13:47:11:395,-5.5112,-0.1107,-6.3350,8.398
13:47:11:401,-5.1520,0.5225,-5.7808,7.761
13:47:11:412,-3.7213,0.8709,-4.5605,5.950
13:47:11:421,-2.0295,0.4749,-4.0955,4.595
13:47:11:438,-0.0126,-0.2488,-5.2337,5.240
13:47:11:441,0.3668,-0.2883,-5.7102,5.729
13:47:11:452,0.3535,0.7964,-6.6798,6.736
13:47:11:462,0.2978,2.2922,-8.0332,8.359
13:47:11:476,0.5339,3.1917,-8.4412,9.040
13:47:11:481,0.7827,2.8061,-7.7377,8.268
13:47:11:491,1.6246,1.3518,-5.5528,5.941
13:47:11:501,2.7466,0.2416,-3.6767,4.596
13:47:11:515,4.2792,-0.0533,-2.1670,4.797
13:47:11:521,4.5913,-0.1005,-1.8737,4.960
13:47:11:533,5.3518,-0.0129,-1.2130,5.488
13:47:11:541,5.4953,-0.2007,-0.7988,5.557
13:47:11:555,5.2209,-0.5895,0.1000,5.255
13:47:11:561,4.7913,-1.0454,0.3740,4.918
13:47:11:572,4.0480,-1.5217,0.4258,4.345
13:47:11:581,3.0222,-1.3205,0.2784,3.310
13:47:11:595,2.3799,-1.0367,0.0713,2.597
13:47:11:601,2.5295,-1.0858,0.1637,2.758
13:47:11:611,2.8526,-1.1574,0.3320,3.096
13:47:11:622,2.8334,-0.8851,0.4858,3.008
13:47:11:636,2.0416,-0.5102,0.4656,2.155
13:47:11:641,1.7219,-0.3620,0.5679,1.849
13:47:11:652,1.4358,-0.1324,0.7533,1.627
13:47:11:662,0.9321,-0.0441,2.4073,2.582
13:47:11:675,-0.3784,-0.0702,8.0262,8.035
13:47:11:682,-0.6083,-0.0951,7.6742,7.699
13:47:11:693,-0.6598,-0.2458,3.9978,4.059
13:47:11:701,-0.5143,0.1485,1.3700,1.471
13:47:11:717,0.6503,-0.4195,0.5520,0.951
13:47:11:722,1.0774,-0.6156,0.6366,1.395
13:47:11:731,1.1260,-0.4608,0.6168,1.364
13:47:11:741,0.8099,-0.2447,0.5693,1.020
13:47:11:756,0.7181,-0.2433,0.8276,1.122
13:47:11:761,0.7714,-0.3113,0.9828,1.288
13:47:11:772,0.8764,-0.3933,1.2686,1.591
13:47:11:782,0.8943,-0.5485,1.4411,1.783
13:47:11:796,0.7052,-0.6470,1.3421,1.648
13:47:11:801,0.6012,-0.7363,1.1987,1.530
13:47:11:811,0.4232,-0.8144,0.9671,1.333
13:47:11:824,0.3008,-0.8821,0.6698,1.148
13:47:11:839,0.4151,-1.1828,0.3951,1.314
13:47:11:842,0.4876,-1.3198,0.3687,1.454
13:47:11:851,0.6096,-1.2427,0.2070,1.400
13:47:11:861,0.6939,-0.4864,-0.1556,0.862
13:47:11:875,0.7483,0.9472,-0.6581,1.375
13:47:11:881,0.8001,1.5165,-0.6583,1.837
13:47:11:891,0.5418,2.3439,-0.4791,2.453
13:47:11:901,0.4306,2.8278,0.0433,2.861
13:47:11:917,0.7495,3.1396,0.6607,3.295
13:47:11:921,0.7182,2.8608,1.0373,3.127
13:47:11:932,0.6367,2.1914,1.5986,2.786
13:47:11:943,0.6263,1.2536,2.0819,2.510
13:47:11:956,0.5058,2.4245,1.5700,2.932
13:47:11:961,0.4565,3.3244,0.8868,3.471
13:47:11:971,0.3561,4.2861,-0.5189,4.332
13:47:11:980,0.4864,3.2359,-1.1921,3.483
13:47:11:995,0.5904,2.5849,-1.6349,3.115
13:47:12:002,0.7798,2.6554,-1.7065,3.251
13:47:12:011,0.9657,1.9086,-1.5114,2.619
13:47:12:020,1.1314,0.8373,-0.9452,1.695
13:47:12:035,1.1259,-0.1304,-0.2040,1.152
13:47:12:040,0.8715,-0.4458,-0.0259,0.979
13:47:12:051,0.3405,-0.9048,0.3667,1.034
13:47:12:061,0.2710,-0.8711,0.5797,1.081
13:47:12:076,-0.0321,0.1007,0.4770,0.489
13:47:12:080,-0.2286,0.5356,0.2790,0.646
13:47:12:091,-0.7667,1.2952,-0.1517,1.513
13:47:12:102,-1.2944,1.9331,-0.6878,2.426
13:47:12:116,-1.9910,1.9926,-1.4223,3.155
13:47:12:122,-2.0293,1.9216,-1.5577,3.200
13:47:12:132,-2.0974,1.4710,-1.6055,3.023
13:47:12:141,-2.0643,1.0265,-1.2765,2.635
13:47:12:158,-2.1759,-0.1863,-0.4514,2.230
13:47:12:161,-4.0927,-1.1301,-0.1489,4.248
13:47:12:173,-6.4747,-2.1177,-0.1047,6.813
13:47:12:181,-5.8463,-2.6529,-0.3964,6.432
13:47:12:196,-1.4986,-2.7603,-0.4597,3.174
13:47:12:201,-1.0844,-2.4901,-0.4678,2.756
13:47:12:211,-1.3363,-1.9518,-0.3549,2.392
13:47:12:224,-1.4491,-1.7228,-0.5086,2.308
13:47:12:240,-0.8091,-1.8718,-0.9734,2.260
13:47:12:242,-0.6403,-1.8713,-1.2542,2.342
13:47:12:257,-0.7092,-1.7827,-1.4361,2.397
13:47:12:262,-0.7558,-1.6054,-1.3930,2.256
13:47:12:276,-0.6161,-1.5369,-1.3661,2.147
13:47:12:283,-0.5514,-1.5326,-1.3419,2.110
13:47:12:292,-0.5131,-1.5883,-1.1901,2.050
13:47:12:303,-0.3725,-1.7553,-1.1734,2.144
13:47:12:316,-0.1514,-1.9117,-1.3379,2.338
13:47:12:322,-0.2421,-1.7870,-1.3033,2.225
13:47:12:331,-0.4402,-1.5658,-1.2427,2.047
13:47:12:341,-0.5760,-1.3581,-1.4928,2.099
13:47:12:356,-0.2616,-1.1184,-2.4102,2.670
13:47:12:361,-0.1361,-1.0143,-2.8315,3.011
13:47:12:372,-0.0266,-0.9394,-3.1810,3.317
13:47:12:381,-0.1187,-0.7376,-3.1342,3.222
13:47:12:396,-0.4148,-0.5248,-2.6548,2.738
13:47:12:402,-0.4368,-0.5466,-2.3810,2.482
13:47:12:412,-0.4658,-0.5615,-1.6605,1.814
13:47:12:423,-0.3622,-0.5095,-0.9082,1.102
13:47:12:440,-0.1195,-0.0441,-0.0462,0.136
13:47:12:442,-0.0095,0.0735,0.3998,0.407
13:47:12:452,0.4361,0.1410,1.2777,1.357
13:47:12:461,0.9639,0.0530,2.0579,2.273
13:47:12:476,1.4902,-0.7672,3.1394,3.559
13:47:12:481,1.4179,-0.7642,3.0454,3.445
13:47:12:492,1.3494,-1.5206,4.7759,5.191
13:47:12:502,0.7977,-1.9031,5.6292,5.995
13:47:12:516,-0.4435,-2.7067,5.2702,5.941
13:47:12:521,-0.7070,-2.8523,4.7178,5.558
13:47:12:533,-0.6565,-2.8270,3.5886,4.615
13:47:12:541,-0.2010,-2.5273,2.3077,3.428
13:47:12:556,0.6317,-1.2816,0.7261,1.603
13:47:12:562,0.6286,-0.6644,0.4099,1.002
13:47:12:571,0.1341,1.0281,0.1907,1.054
13:47:12:582,-1.4343,4.9185,0.5350,5.151
13:47:12:597,-4.5048,10.3104,-0.3356,11.257
13:47:12:602,-4.7903,10.0688,-1.5271,11.254
13:47:12:612,-4.1392,7.0633,-4.5674,9.375
13:47:12:623,-3.3898,2.8292,-5.4931,7.048
13:47:12:637,-4.4639,-2.4173,-3.1078,5.952
13:47:12:641,-4.7222,-3.0945,-2.5237,6.184
13:47:12:652,-3.7783,-3.1479,-1.5671,5.161
13:47:12:661,-1.8115,-1.9292,-0.5388,2.701
13:47:12:676,-0.5136,0.0103,1.0502,1.169
13:47:12:681,-0.2550,0.3178,1.2761,1.340
13:47:12:691,-0.3498,-0.3315,-0.0729,0.487
13:47:12:701,-0.4055,-0.9823,-1.5756,1.901
13:47:12:715,-0.1946,-0.9431,-3.2394,3.380
13:47:12:723,-0.1911,-0.7341,-3.5581,3.638
13:47:12:732,-0.3029,-0.1892,-4.0075,4.023
13:47:12:741,-0.3105,0.4779,-4.7147,4.749
13:47:12:757,0.0972,0.7171,-5.2318,5.282
13:47:12:761,0.3322,0.6693,-5.2348,5.288
13:47:12:772,0.7399,0.7308,-5.2240,5.326
13:47:12:782,1.1801,0.6880,-4.8858,5.073
13:47:12:797,1.5618,0.5283,-3.7725,4.117
13:47:12:802,1.4597,0.5284,-3.3430,3.686
13:47:12:812,1.3005,0.5775,-2.4927,2.870
13:47:12:822,1.0043,0.5201,-1.7503,2.084
13:47:12:839,0.3945,0.1990,-1.1895,1.269
13:47:12:841,0.0232,0.0745,-1.0411,1.044
13:47:12:852,-0.2183,-0.2372,-1.0651,1.113
13:47:12:861,-0.3440,-0.4364,-1.2364,1.356
13:47:12:876,-0.5649,-0.5474,-1.6951,1.869
13:47:12:881,-0.6605,-0.5210,-1.9029,2.081
13:47:12:892,-0.8191,-0.5429,-2.3244,2.524
13:47:12:902,-0.8200,-0.5474,-2.6947,2.869
13:47:12:916,-0.4530,-0.3927,-2.6623,2.729
13:47:12:923,-0.2906,-0.2654,-2.4161,2.448
13:47:12:932,-0.2501,0.0431,-1.8816,1.899
13:47:12:941,-0.1275,0.1474,-1.3879,1.402
13:47:12:958,0.0800,0.1927,-0.8252,0.851
13:47:12:962,0.1579,0.2287,-0.5844,0.647
13:47:12:977,0.2859,0.3482,-0.3521,0.572
13:47:12:982,0.4339,0.3018,-0.2854,0.601
13:47:12:995,0.6224,0.1994,-0.3574,0.745
13:47:13:002,0.7238,0.1444,-0.4021,0.840
13:47:13:012,0.8048,0.0365,-0.5281,0.963
13:47:13:023,0.9112,-0.0900,-0.6919,1.148
13:47:13:038,1.0714,-0.2995,-0.8871,1.423
13:47:13:041,1.1524,-0.3043,-0.8549,1.467
13:47:13:052,1.2265,-0.3747,-0.7455,1.483
13:47:13:061,1.3118,-0.3145,-0.5243,1.447
13:47:13:079,1.4109,-0.2243,-0.2915,1.458
13:47:13:081,1.4287,-0.1689,-0.1555,1.447
13:47:13:091,1.3831,-0.1122,0.2443,1.409
13:47:13:104,0.7737,-0.1545,0.7741,1.105
13:47:13:116,0.1648,-0.1380,1.0370,1.059
13:47:13:121,0.0533,-0.0929,0.8373,0.844
13:47:13:132,-0.1264,0.0094,0.3109,0.336
13:47:13:141,-0.2477,0.1096,-0.1254,0.298
13:47:13:158,-0.3703,0.3855,-0.5369,0.758
13:47:13:161,-0.3442,0.4593,-0.5611,0.803
13:47:13:172,-0.2392,0.4698,-0.5159,0.738
13:47:13:181,0.1277,0.3950,-0.2969,0.510
13:47:13:196,0.5415,0.3398,0.1912,0.667
13:47:13:202,0.6201,0.3190,0.3515,0.781
13:47:13:212,0.7421,0.1673,0.5159,0.919
13:47:13:221,0.8283,0.0038,0.4786,0.957
13:47:13:239,0.8452,-0.3086,0.1774,0.917
13:47:13:241,0.8208,-0.4136,0.0383,0.920
13:47:13:252,0.5406,-0.5933,-0.1501,0.817
13:47:13:262,0.4058,-0.5169,-0.1838,0.682
13:47:13:276,-0.0457,0.7350,-0.5399,0.913
13:47:13:281,-0.3530,1.1373,-0.9472,1.522
13:47:13:291,-0.6252,1.4733,-1.5264,2.212
13:47:13:302,-0.7227,1.7258,-2.0571,2.781
13:47:13:315,-0.5777,0.7241,-2.0282,2.230
13:47:13:323,-0.3680,-0.0609,-1.8610,1.898
13:47:13:333,-0.1909,-0.9900,-1.6268,1.914
13:47:13:342,-0.3500,-0.8754,-1.6350,1.887
13:47:13:357,-1.0281,0.5730,-1.6840,2.055
13:47:13:361,-1.4159,1.3018,-1.7652,2.611
13:47:13:371,-2.2811,2.5790,-1.8138,3.892
13:47:13:381,-2.6297,2.8363,-1.6197,4.193
13:47:13:396,-2.1233,1.3420,-1.1160,2.749
13:47:13:401,-1.9560,0.8901,-1.1215,2.424
13:47:13:411,-2.9940,-0.0069,-1.1536,3.209
13:47:13:421,-5.4637,-1.0395,-1.4324,5.743
13:47:13:437,-4.6185,-2.3056,-1.5564,5.392
13:47:13:441,-3.4385,-2.4259,-1.6237,4.511
13:47:13:452,-2.0623,-2.0519,-1.6696,3.354
13:47:13:463,-2.1590,-1.2678,-1.5770,2.959
13:47:13:476,-2.8250,-0.7605,-1.9399,3.510
13:47:13:481,-2.9484,-1.2131,-0.3528,3.208
13:47:13:491,-1.9009,-1.3778,0.8133,2.485
13:47:13:501,-0.5783,-0.8680,1.1686,1.566
13:47:13:516,0.5354,-0.2123,1.0446,1.193
13:47:13:523,0.9026,-0.1079,0.7091,1.153
13:47:13:532,1.5294,-0.1102,0.0955,1.536
13:47:13:541,1.9043,-0.2139,-0.6387,2.020
13:47:13:561,2.1370,0.0880,-1.2553,2.480
13:47:13:562,2.1855,0.1188,-1.5682,2.693
13:47:13:576,2.2169,0.0737,-1.9557,2.957
13:47:13:581,1.9541,0.0388,-2.3377,3.047
13:47:13:596,1.1030,0.0444,-2.7805,2.992
13:47:13:601,0.8482,-0.0441,-2.8039,2.930
13:47:13:612,0.4297,-0.1712,-2.5926,2.633
13:47:13:621,0.1564,-0.3915,-2.2897,2.328
13:47:13:638,-0.4860,-0.7999,-1.8118,2.039
13:47:13:641,-0.7588,-0.9229,-1.5307,1.942
13:47:13:653,-0.7902,-1.0144,-1.0010,1.630
13:47:13:662,-0.4280,-0.9898,-0.5440,1.208
13:47:13:676,-0.0204,-0.8085,-0.0467,0.810
13:47:13:681,0.0198,-0.7683,0.0446,0.770
13:47:13:692,0.1527,-0.6681,0.0703,0.689
13:47:13:701,0.1661,-0.6868,0.1405,0.720
13:47:13:715,0.3378,-0.7097,-0.2484,0.824
13:47:13:722,0.2772,-0.6592,-0.3147,0.781
13:47:13:731,0.2099,-0.6349,-0.4479,0.805
13:47:13:741,-0.1039,-0.5813,-0.5813,0.829
13:47:13:757,-0.4374,-0.7327,-0.7951,1.166
13:47:13:763,-0.4702,-0.8199,-0.7974,1.237
