time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
209.942397,-0.0590,0.0474,-0.1657,0.182
209.952862,0.0211,0.0250,-0.1496,0.153
209.963026,0.0920,0.0132,-0.0593,0.110
209.979896,0.0897,-0.0312,0.0703,0.118
209.982335,0.0953,-0.0783,0.0801,0.147
209.992865,-0.0200,-0.0692,0.1835,0.197
210.003280,-0.2427,0.0019,0.0874,0.258
210.018475,-0.2002,0.0326,0.0523,0.209
210.022987,-0.2127,0.0331,0.0465,0.220
210.035075,-0.1110,0.0583,0.0926,0.156
210.042584,0.0050,-0.0010,0.0959,0.096
210.057754,0.0254,-0.1076,0.0618,0.127
210.062460,0.0273,-0.0944,0.0717,0.122
210.072454,0.0328,-0.0842,0.1706,0.193
210.082446,0.0072,-0.0885,0.2240,0.241
210.097681,0.0089,-0.0609,0.2581,0.265
210.102233,0.0441,-0.0657,0.2441,0.257
210.112375,0.0433,-0.0453,0.2109,0.220
210.122547,0.0948,-0.0384,0.1810,0.208
210.137733,0.1431,-0.0118,0.1029,0.177
210.142176,0.1830,-0.0348,0.0967,0.210
210.152740,0.2119,-0.0511,0.0740,0.230
210.163084,0.1649,-0.0733,0.1196,0.217
210.177237,0.0691,-0.1045,0.3389,0.361
210.182746,0.0402,-0.1007,0.4135,0.427
210.193415,0.0504,-0.0962,0.4729,0.485
210.202363,0.0443,-0.1114,0.4597,0.475
210.217477,0.0722,-0.0599,0.4052,0.416
210.222183,0.1031,-0.0328,0.3280,0.345
210.232510,0.1612,-0.0091,0.1368,0.212
210.242203,0.1756,-0.0210,-0.0977,0.202
210.257391,0.2371,-0.0845,-0.1293,0.283
210.262430,0.2426,-0.0788,-0.0297,0.257
210.273092,0.2402,-0.0925,0.2398,0.352
210.282141,0.2668,-0.1054,0.4404,0.526
210.297742,0.1722,-0.0871,0.3453,0.396
210.302226,0.0918,-0.0729,0.2348,0.262
210.312924,0.0289,-0.0429,0.0339,0.062
210.322418,-0.0403,-0.0191,-0.1479,0.154
210.337625,-0.0037,-0.0380,-0.2430,0.246
210.342240,0.0202,-0.0311,-0.2061,0.209
210.352680,0.0182,-0.0512,-0.1051,0.118
210.362178,-0.0158,-0.0774,0.0167,0.081
210.377088,-0.0194,-0.0423,0.0859,0.098
210.382258,-0.0083,-0.0694,0.0960,0.119
210.393054,0.0545,-0.0549,0.1210,0.144
210.404619,0.0920,-0.0295,0.1204,0.154
210.417881,0.1549,-0.0175,-0.0209,0.157
210.422648,0.1360,-0.0168,-0.0992,0.169
210.434302,0.0930,-0.0233,-0.2398,0.258
210.442477,-0.0031,-0.0157,-0.2763,0.277
210.457812,-0.0904,0.0177,-0.2504,0.267
210.462445,-0.0695,0.0172,-0.2207,0.232
210.472631,0.0134,0.0026,-0.1151,0.116
210.482306,0.0565,-0.0213,-0.0496,0.078
210.497725,0.0740,-0.0313,-0.0321,0.087
210.503796,0.0814,-0.0469,-0.0401,0.102
210.513259,0.1245,-0.0969,0.0275,0.160
210.522643,0.2291,-0.1306,0.1729,0.315
210.537293,0.2341,-0.1070,0.2691,0.372
210.542472,0.1924,-0.0907,0.2877,0.358
210.553073,0.0722,-0.0479,0.2164,0.233
210.562537,-0.0416,0.0052,0.0950,0.104
210.577855,-0.0586,0.0112,-0.0770,0.097
210.582377,-0.0579,0.0153,-0.0752,0.096
210.592831,0.0051,-0.0120,-0.0025,0.013
210.602444,0.0791,-0.0189,0.1851,0.202
210.618337,0.0739,-0.0699,0.3595,0.374
210.622404,0.0972,-0.0614,0.4233,0.439
210.633407,0.0705,-0.0740,0.4075,0.420
210.643215,0.0126,-0.0813,0.3232,0.334
210.657336,-0.0292,-0.0347,0.1493,0.156
210.662433,-0.0742,-0.0277,0.0964,0.125
210.673278,-0.1053,-0.0081,-0.0062,0.106
210.682498,-0.0536,0.0072,0.0150,0.056
210.697554,0.1164,-0.0082,0.1215,0.168
210.702589,0.1415,-0.0207,0.1550,0.211
210.712711,0.1278,-0.0453,0.1828,0.228
210.722598,0.1096,-0.0390,0.1985,0.230
210.737428,0.0844,-0.0735,0.0778,0.136
210.742644,0.0783,-0.0862,0.0629,0.132
210.753424,0.0672,-0.0987,0.0478,0.129
210.762671,0.0779,-0.1019,0.0446,0.136
210.777589,0.1297,-0.0886,0.1109,0.192
210.782534,0.1586,-0.0997,0.0917,0.209
210.792795,0.1333,-0.0748,0.0951,0.180
210.802511,0.1445,-0.0808,0.0711,0.180
210.818430,0.1656,-0.0909,-0.0373,0.193
210.822546,0.1799,-0.0810,-0.0740,0.211
210.832694,0.1843,-0.0704,-0.0352,0.200
210.842460,0.1523,-0.0906,-0.0495,0.184
210.858067,0.1135,-0.0535,-0.0083,0.126
210.862757,0.0806,-0.0602,-0.0031,0.101
210.872807,0.0705,-0.0462,-0.0000,0.084
210.882482,0.0857,-0.0570,0.0225,0.105
210.897382,0.0721,-0.0476,0.0592,0.105
210.902472,0.0681,-0.0455,0.0644,0.104
210.912556,0.0714,-0.0482,0.0148,0.087
210.922886,0.0344,-0.0390,0.0134,0.054
210.938024,0.0025,-0.0299,0.0507,0.059
210.942598,0.0218,-0.0404,0.0860,0.097
210.953530,0.0773,-0.0007,0.1145,0.138
210.962382,0.1022,-0.0018,0.0574,0.117
210.980527,0.0392,0.0110,0.0102,0.042
210.982796,-0.0298,0.0159,0.0207,0.040
210.992858,-0.0169,0.0033,0.0926,0.094
211.002537,-0.0334,-0.0022,0.1731,0.176
211.017332,-0.1132,0.0066,0.1544,0.192
211.022483,-0.1440,-0.0210,0.1291,0.195
211.032956,-0.1236,-0.0032,0.1745,0.214
211.042387,-0.1060,0.0434,0.0856,0.143
211.057951,-0.0141,0.0089,-0.0122,0.021
211.063244,0.0014,0.0111,-0.0313,0.033
211.073665,-0.0031,-0.0012,-0.0412,0.041
211.083541,0.0160,-0.0068,0.0134,0.022
211.097026,0.0184,-0.0391,0.0772,0.088
211.102451,-0.0146,-0.0611,0.0652,0.090
211.113177,-0.0684,-0.0677,0.0213,0.099
211.122261,-0.0300,-0.0782,0.0639,0.105
211.137042,0.0114,-0.0108,0.0368,0.040
211.142348,-0.0051,-0.0769,-0.0353,0.085
211.152510,-0.0139,-0.0203,-0.1007,0.104
211.162397,-0.0910,-0.0476,-0.2695,0.288
211.177951,-0.0315,-0.0054,-0.2212,0.224
211.182302,-0.0095,-0.0210,-0.2008,0.202
211.192642,0.0396,-0.0437,-0.1506,0.162
211.202537,0.0432,-0.0464,-0.0141,0.065
211.217660,-0.0052,-0.0854,0.0509,0.100
211.222344,0.0015,-0.0933,0.0442,0.103
211.232925,-0.0161,-0.1102,0.1001,0.150
211.242417,0.0975,-0.0810,0.1831,0.223
211.257208,0.1602,-0.0890,0.0826,0.201
211.262460,0.2129,-0.0988,0.0526,0.241
211.272569,0.2218,-0.0916,-0.0477,0.245
211.282443,0.1653,-0.1205,-0.0371,0.208
211.297457,0.0255,-0.0880,-0.0299,0.096
211.302514,0.0040,-0.0325,-0.0515,0.061
211.312636,-0.0142,-0.0324,-0.1062,0.112
211.323501,-0.0298,0.0348,-0.1581,0.165
211.337594,-0.0381,-0.0013,-0.2511,0.254
211.342672,-0.0409,0.0238,-0.2110,0.216
211.353483,-0.0572,-0.0121,-0.0402,0.071
211.363245,-0.0249,-0.0033,0.1276,0.130
211.378421,-0.0164,-0.0162,0.1446,0.146
211.383013,-0.0277,-0.0355,0.1118,0.121
211.393219,-0.0231,-0.0874,0.1346,0.162
211.402981,-0.0383,-0.0283,0.1559,0.163
211.422629,-0.0447,0.0271,0.0153,0.054
211.423548,-0.0901,0.0401,-0.1155,0.152
211.435247,-0.0946,0.0029,-0.2866,0.302
211.442892,-0.0983,0.0414,-0.2520,0.274
211.457877,-0.0575,0.0620,-0.0815,0.117
211.463006,-0.0351,0.0551,-0.0364,0.075
211.473239,-0.0200,0.0240,0.0081,0.032
211.482639,0.0208,0.0053,0.0641,0.068
211.502148,0.0008,-0.0297,0.0455,0.054
211.503182,0.0162,-0.0331,0.0246,0.044
211.514278,0.0313,-0.0386,-0.0011,0.050
211.522510,0.0130,-0.0680,-0.0383,0.079
211.537860,0.0029,-0.1049,-0.0913,0.139
211.542658,-0.0161,-0.0847,-0.0529,0.101
211.552792,-0.0035,-0.0696,0.0094,0.070
211.563132,0.0255,-0.0378,0.0041,0.046
211.579731,0.0578,-0.0759,-0.0525,0.109
211.583095,0.0915,-0.0604,-0.0703,0.130
211.594100,0.0907,-0.0514,-0.0694,0.125
211.602732,0.0801,-0.0519,-0.0325,0.101
211.618324,0.0216,-0.0525,-0.0344,0.066
211.623490,0.0309,-0.0562,-0.0147,0.066
211.632917,0.0404,-0.0698,0.0404,0.090
211.642666,0.0709,-0.0789,0.1181,0.159
211.659104,0.0841,-0.1098,0.2446,0.281
211.663125,0.0580,-0.0716,0.2467,0.263
211.673281,0.0050,-0.0482,0.2304,0.235
211.683115,-0.0703,-0.0584,0.0882,0.127
211.698566,-0.0167,0.0328,-0.0147,0.040
211.703081,0.0005,0.0655,-0.1573,0.170
211.713631,-0.0306,0.0626,-0.2927,0.301
211.722689,-0.0884,0.0629,-0.3467,0.363
211.738333,-0.1356,0.0367,-0.1561,0.210
211.743184,-0.1009,0.0321,-0.0494,0.117
211.754071,-0.0841,0.0025,0.1407,0.164
211.762866,-0.0364,0.0067,0.2451,0.248
211.778531,-0.0687,-0.0096,0.1798,0.193
211.782923,-0.0878,-0.0008,0.1176,0.147
211.793466,-0.0790,0.0283,0.0297,0.089
211.804072,-0.1042,0.0482,-0.0627,0.131
211.819270,-0.1055,0.0226,-0.0643,0.126
211.822831,-0.1116,0.0350,-0.0449,0.125
211.833227,-0.1207,0.0401,0.0186,0.128
211.842825,-0.0940,0.0165,0.0701,0.118
211.858226,-0.0985,0.0433,0.0023,0.108
211.863063,-0.0933,0.0754,-0.0502,0.130
211.873178,-0.1141,0.0262,-0.1283,0.174
211.883034,-0.1107,0.0223,-0.1058,0.155
211.898693,-0.0947,0.0130,0.0074,0.096
211.903318,-0.0811,0.0272,0.0288,0.090
211.913060,-0.0487,0.0176,0.1145,0.126
211.925201,-0.0202,-0.0256,0.1324,0.136
211.938815,-0.0206,-0.0363,0.0772,0.088
211.942937,-0.0346,-0.0409,0.0125,0.055
211.953206,-0.0564,-0.0038,-0.0919,0.108
211.962955,-0.0367,-0.0092,-0.1198,0.126
211.977863,-0.0496,-0.0216,0.1463,0.156
211.982397,-0.0010,-0.0293,0.0855,0.090
211.992573,0.0030,-0.0656,-0.1032,0.122
212.002502,0.0166,-0.0686,-0.3383,0.346
212.018543,0.0120,-0.0370,-0.5708,0.572
212.022659,-0.0090,-0.0396,-0.6058,0.607
212.032986,-0.0093,0.0013,-0.6493,0.649
212.042644,0.0168,0.0107,-0.6203,0.621
212.057865,-0.0900,0.0639,-0.2489,0.272
212.063023,-0.1340,0.0502,-0.0223,0.145
212.073153,-0.0533,0.0320,0.3672,0.372
212.083211,0.0083,-0.0272,0.5606,0.561
212.097452,-0.0286,-0.0494,0.4013,0.405
212.103130,-0.0294,-0.0336,0.2472,0.251
212.113197,-0.0519,-0.0027,-0.0219,0.056
212.122642,-0.0915,0.0031,-0.2481,0.264
212.138091,-0.1677,0.0229,-0.3723,0.409
212.142406,-0.1703,0.0411,-0.3338,0.377
212.153011,-0.1171,0.0341,-0.1961,0.231
212.162413,-0.0948,-0.0001,-0.0696,0.118
212.177629,-0.0252,-0.0082,0.0439,0.051
212.182626,-0.0259,-0.0206,0.0395,0.052
212.193286,-0.0083,-0.0130,0.0118,0.019
212.203937,-0.0196,-0.0288,-0.0705,0.079
212.219834,-0.0068,-0.0445,-0.1259,0.134
212.225630,-0.0228,-0.0147,-0.1287,0.131
212.232991,0.0061,-0.0161,-0.0919,0.094
212.242210,0.0176,-0.0463,-0.0588,0.077
212.258240,0.0531,-0.0602,0.0385,0.089
212.262406,0.0439,-0.0768,0.0475,0.100
212.273493,0.0332,-0.0746,0.0812,0.115
212.282396,-0.0032,-0.0917,0.1014,0.137
212.299204,-0.0010,-0.0703,0.0888,0.113
212.303214,0.0008,-0.0484,0.0457,0.067
212.312998,0.0384,-0.0620,0.0268,0.078
212.323054,0.0503,-0.0547,0.0470,0.088
212.338038,-0.0021,-0.0383,0.0239,0.045
212.342547,-0.0008,-0.0129,-0.0205,0.024
212.353329,-0.0159,-0.0548,-0.0840,0.102
212.362364,0.0247,-0.0582,-0.0263,0.068
212.377900,-0.0018,-0.0448,0.0912,0.102
212.382687,0.0124,-0.0227,0.1305,0.133
212.394329,0.0358,-0.0466,0.1368,0.149
212.403300,0.0153,-0.0560,0.0943,0.111
212.417511,-0.0316,-0.0533,0.0449,0.077
212.423361,-0.0490,-0.0386,0.0182,0.065
212.433232,-0.0294,-0.0265,0.0145,0.042
212.442700,-0.0762,-0.0263,-0.0218,0.083
212.457816,-0.0695,-0.0095,-0.0618,0.094
212.462320,-0.0788,-0.0071,-0.0791,0.112
212.473269,-0.1377,0.0264,-0.1626,0.215
212.483160,-0.1906,0.0429,-0.2399,0.309
212.498206,-0.1887,0.0707,-0.1977,0.282
212.503378,-0.1860,0.0787,-0.1580,0.256
212.513038,-0.1522,0.0386,-0.0975,0.185
212.522556,-0.1308,0.0748,0.0169,0.152
212.537548,-0.1382,0.0335,0.0840,0.165
212.542639,-0.1385,0.0492,0.0951,0.175
212.553427,-0.1423,0.0412,0.0234,0.150
212.562414,-0.0751,-0.0261,0.0043,0.080
212.578778,-0.0184,-0.0036,-0.0406,0.045
212.582549,-0.0293,-0.0116,-0.0607,0.068
212.592925,-0.0161,-0.0192,-0.0465,0.053
212.603248,-0.0202,-0.0456,-0.0156,0.052
212.618384,-0.0133,-0.0451,0.0005,0.047
212.622878,0.0115,-0.0322,0.0179,0.039
212.635139,0.0633,-0.0353,0.0224,0.076
212.643047,0.0756,-0.0785,-0.0002,0.109
212.658826,0.0849,-0.0994,0.0111,0.131
212.662471,0.0840,-0.1078,0.0346,0.141
212.674201,0.0963,-0.1371,0.0433,0.173
212.683354,0.0977,-0.1368,0.0492,0.175
212.698440,0.1196,-0.1381,0.0502,0.189
212.703047,0.1000,-0.1219,-0.0012,0.158
212.712947,0.1190,-0.1173,-0.0564,0.176
212.723862,0.1120,-0.0740,-0.1198,0.180
212.738564,0.0121,-0.0760,-0.1895,0.205
212.742741,-0.0030,-0.0377,-0.1961,0.200
212.753393,-0.0169,-0.0621,-0.1660,0.178
212.762469,0.0283,-0.0251,-0.1014,0.108
212.777784,0.0436,-0.0298,-0.0032,0.053
212.783898,0.0332,-0.0235,0.0100,0.042
212.793661,0.0442,-0.0346,0.0267,0.062
212.803003,0.0236,-0.0291,0.0448,0.058
212.817520,-0.0235,0.0072,-0.0219,0.033
212.822282,-0.0648,0.0356,-0.0813,0.110
212.832713,-0.0949,0.0296,-0.1373,0.170
212.842394,-0.0924,0.0613,-0.1587,0.194
212.857613,-0.0218,0.0373,-0.0171,0.046
212.862425,-0.0424,0.0292,0.0412,0.066
212.873019,-0.0387,0.0152,0.1293,0.136
212.882432,-0.0131,0.0243,0.1753,0.177
212.897917,-0.0244,0.0022,0.1529,0.155
212.902801,-0.0054,0.0021,0.1204,0.121
212.913493,0.0030,0.0027,-0.0129,0.013
212.922583,-0.0412,0.0281,-0.1349,0.144
212.937508,-0.0985,0.0274,-0.2162,0.239
212.943290,-0.1058,0.0240,-0.2039,0.231
212.953131,-0.1258,0.0323,-0.1754,0.218
212.962489,-0.1281,0.0114,-0.1057,0.167
212.977373,-0.1018,0.0407,-0.0555,0.123
212.982309,-0.0504,0.0413,-0.0334,0.073
212.993002,0.0038,0.0162,0.0301,0.034
213.002552,0.0321,-0.0129,0.0322,0.047
213.019840,0.0208,0.0040,-0.0001,0.021
213.022682,0.0140,-0.0029,-0.0349,0.038
213.033666,0.0167,0.0000,-0.0622,0.064
213.042695,0.0314,-0.0184,-0.0508,0.063
213.057525,0.0177,-0.0322,0.0445,0.058
213.062589,0.0066,-0.0181,0.0861,0.088
213.074474,0.0073,-0.0118,0.1191,0.120
213.082820,-0.0481,-0.0173,0.0070,0.052
213.098122,-0.0561,-0.0079,-0.0903,0.107
213.102774,-0.0425,0.0141,-0.0688,0.082
213.112579,0.0023,0.0218,0.0125,0.025
213.122375,0.0377,-0.0044,0.0502,0.063
213.137583,0.0821,-0.0378,0.1301,0.158
213.142382,0.0803,-0.0330,0.1276,0.154
213.153376,0.0847,-0.0495,0.1359,0.168
213.162893,0.0758,-0.0560,0.1194,0.152
213.177500,0.0349,-0.0380,0.0113,0.053
213.183855,0.0232,-0.0533,0.0122,0.059
213.194035,0.0245,-0.0281,0.0093,0.038
213.203201,0.0053,-0.0179,0.0429,0.047
213.217937,-0.0415,-0.0203,0.0984,0.109
213.222345,-0.0491,-0.0068,0.0794,0.094
213.233569,-0.0371,-0.0056,0.0605,0.071
213.242442,-0.0110,0.0005,0.0557,0.057
213.257459,-0.0645,-0.0097,0.0293,0.072
213.263414,-0.0554,0.0182,0.0248,0.063
213.273754,-0.0244,0.0077,0.0204,0.033
213.282909,-0.0124,-0.0170,0.0070,0.022
213.297466,0.0285,-0.0151,0.0352,0.048
213.302664,-0.0072,-0.0036,0.0730,0.073
213.312746,-0.0184,-0.0236,0.0653,0.072
213.322703,-0.0274,0.0090,0.0334,0.044
213.337647,-0.0822,0.0180,-0.1183,0.145
213.342403,-0.0883,0.0178,-0.1650,0.188
213.352399,-0.0763,0.0344,-0.1664,0.186
213.363027,-0.0485,0.0003,-0.0996,0.111
213.377662,-0.0130,-0.0151,0.0965,0.098
213.383102,-0.0238,-0.0193,0.1895,0.192
213.393026,0.0142,-0.0356,0.2392,0.242
213.403040,0.0453,-0.0539,0.1861,0.199
213.418308,0.0405,-0.0611,0.0650,0.098
213.422705,0.0104,-0.0525,-0.0049,0.054
213.432482,-0.0270,-0.0596,-0.0707,0.096
213.443210,-0.0256,0.0104,-0.1587,0.161
213.458640,0.0081,-0.0200,-0.3021,0.303
213.462588,0.0125,-0.0211,-0.2839,0.285
213.473254,-0.0002,-0.0490,-0.1413,0.150
213.484363,0.0077,-0.0278,-0.0132,0.032
213.499259,0.0221,-0.0459,0.0573,0.077
213.502695,0.0141,-0.0588,0.0484,0.077
213.514822,0.0284,-0.0371,0.0174,0.050
213.522836,0.0149,-0.0313,-0.0763,0.084
213.537670,-0.0112,-0.0108,-0.1201,0.121
213.542704,0.0018,-0.0123,-0.1420,0.143
213.552784,-0.0482,-0.0508,-0.1059,0.127
213.562251,-0.0400,-0.0322,-0.0456,0.069
213.577682,-0.0117,-0.0263,0.0530,0.060
213.582609,-0.0219,-0.0275,0.0724,0.080
213.592630,-0.0237,-0.0089,0.0747,0.079
213.602426,-0.0240,-0.0063,-0.0093,0.027
213.617804,-0.0608,0.0113,-0.0808,0.102
213.622865,-0.0451,0.0124,-0.1711,0.177
213.633138,-0.0362,-0.0049,-0.1317,0.137
213.642966,-0.0221,-0.0107,-0.0350,0.043
213.657807,0.0064,-0.0196,0.1584,0.160
213.662733,0.0406,-0.0222,0.1807,0.187
213.673058,0.0757,-0.0536,0.1957,0.217
213.682586,0.0587,-0.0387,0.1235,0.142
213.697989,0.0195,-0.0472,-0.0207,0.055
213.702655,0.0070,-0.0504,-0.0531,0.073
213.713204,-0.0046,-0.0724,-0.0406,0.083
213.722409,0.0132,-0.0155,0.0111,0.023
213.739145,-0.0193,0.0026,-0.0099,0.022
213.743120,-0.0250,-0.0060,-0.0358,0.044
213.753842,-0.0512,-0.0078,-0.0489,0.071
213.762663,-0.0833,0.0138,0.0300,0.090
213.778278,-0.0906,0.0130,0.1060,0.140
213.782701,-0.0456,0.0068,0.0943,0.105
213.793285,-0.0354,-0.0110,0.0358,0.052
213.802747,-0.0567,-0.0116,0.0015,0.058
213.818317,-0.0156,-0.0360,0.0035,0.039
213.822558,-0.0582,-0.0195,0.0086,0.062
213.833340,-0.0426,0.0038,0.0356,0.056
213.843637,0.0046,-0.0523,0.0889,0.103
213.857576,0.0533,-0.0340,0.2010,0.211
213.862580,0.0406,-0.0251,0.2203,0.225
213.873599,0.0242,-0.0423,0.1711,0.178
213.883036,-0.0103,-0.0204,0.0541,0.059
213.897758,-0.0335,-0.0430,-0.1505,0.160
213.902941,-0.0539,-0.0353,-0.1910,0.202
213.913992,-0.0490,-0.0079,-0.2048,0.211
213.923037,-0.0716,-0.0190,-0.1572,0.174
213.938521,-0.0169,0.0128,-0.0897,0.092
213.942716,-0.0438,-0.0154,-0.1068,0.116
213.953673,-0.0127,-0.0845,-0.1065,0.137
213.962572,0.0067,-0.0934,-0.0001,0.094
213.977977,0.0332,-0.0428,0.0675,0.087
213.983711,0.0522,-0.0594,0.0384,0.088
213.993659,0.0843,-0.0585,-0.0654,0.122
214.002996,0.0432,-0.0948,-0.1140,0.154
214.018279,0.0857,0.0300,-0.1738,0.196
214.022852,0.0473,-0.0298,-0.1757,0.184
214.033251,0.0078,0.0054,-0.2133,0.214
214.043029,-0.0644,-0.0079,-0.2003,0.211
214.058729,-0.0807,-0.0147,-0.1157,0.142
214.063665,-0.0615,-0.0195,-0.0753,0.099
214.072991,-0.0234,-0.0054,-0.0095,0.026
214.083041,0.0146,-0.0061,-0.0046,0.017
214.099168,0.0508,-0.0278,0.0567,0.081
214.103031,0.0409,-0.0501,0.0742,0.098
214.116007,0.0705,-0.0494,0.1244,0.151
214.122688,0.0244,-0.0343,0.0963,0.105
214.138985,0.0244,0.0053,0.0257,0.036
214.143008,0.0284,-0.0052,-0.0146,0.032
214.153154,-0.0215,0.0304,-0.0915,0.099
214.163033,-0.0400,0.0421,-0.1655,0.175
214.178138,-0.0727,0.0407,-0.1167,0.143
214.183128,-0.0994,0.0432,-0.0776,0.133
214.192901,-0.0606,0.0321,0.0030,0.069
214.203053,-0.0121,0.0132,0.0753,0.077
214.218159,0.0007,-0.0215,0.1115,0.114
214.222737,0.0160,-0.0178,0.1505,0.152
214.233510,0.0459,-0.0138,0.2168,0.222
214.243156,0.0663,-0.0335,0.2429,0.254
214.257987,0.0192,0.0073,0.1664,0.168
214.263307,-0.0235,0.0437,0.0974,0.109
214.273482,-0.0210,0.0303,-0.0382,0.053
214.282997,-0.0305,0.0312,-0.1023,0.111
214.298602,-0.0611,0.0409,-0.0353,0.082
214.303282,-0.0697,0.0428,-0.0144,0.083
214.313219,-0.0779,0.0296,0.0552,0.100
214.323064,-0.0275,0.0218,0.1058,0.111
214.337876,0.0670,-0.0235,0.1439,0.160
214.343085,0.0786,-0.0350,0.1555,0.178
214.353883,0.1201,-0.0767,0.2316,0.272
214.362711,0.0812,-0.0625,0.2544,0.274
214.378091,0.1321,-0.0478,0.2428,0.281
214.383017,0.0827,-0.0726,0.1705,0.203
214.393020,0.0620,-0.1170,0.0679,0.149
214.403204,0.0077,-0.0537,0.0396,0.067
214.418470,0.0151,-0.0644,0.1161,0.134
214.423211,0.0689,-0.0123,0.1604,0.175
214.433172,0.0905,0.0212,0.0745,0.119
214.443316,0.0914,0.0194,-0.0962,0.134
214.458555,-0.0027,-0.0165,-0.2429,0.243
214.463049,-0.0143,-0.0186,-0.2016,0.203
214.473968,0.0187,-0.0089,-0.0346,0.040
214.482696,0.0686,-0.0178,0.0348,0.079
214.497894,0.0422,-0.0318,0.0512,0.074
214.502763,-0.0304,-0.0361,0.0191,0.051
214.513363,-0.0896,0.0128,-0.0566,0.107
214.522898,-0.1019,0.0192,-0.0800,0.131
214.537940,-0.0793,0.0456,-0.0509,0.105
214.543399,-0.0910,0.0487,-0.0481,0.114
214.552918,-0.0531,-0.0029,0.0120,0.055
214.563303,-0.0396,0.0512,0.0838,0.106
214.577608,-0.0150,0.0530,0.0068,0.056
214.583114,-0.0292,0.0648,-0.0633,0.095
214.593496,-0.0622,0.0236,-0.2099,0.220
214.602804,-0.0982,0.0195,-0.2077,0.231
214.617422,-0.0516,0.0404,-0.0218,0.069
214.622795,-0.0282,0.0102,0.0465,0.055
214.634426,-0.0073,-0.0248,0.1146,0.117
214.643465,-0.0203,-0.0185,0.1017,0.105
214.658891,-0.0262,-0.0141,0.0300,0.042
214.663532,-0.0247,-0.0188,0.0096,0.033
214.673504,0.0297,-0.0138,-0.0150,0.036
214.682838,0.0437,-0.0162,-0.0132,0.048
214.697802,-0.0189,0.0049,0.0525,0.056
214.702662,-0.0320,-0.0075,0.0524,0.062
214.713862,-0.0029,0.0019,0.0298,0.030
214.723272,0.0089,-0.0339,0.0380,0.052
214.737674,0.0283,-0.0243,0.0802,0.088
214.742617,0.0153,-0.0342,0.0995,0.106
214.753337,0.0084,-0.0590,0.0983,0.115
214.763581,0.0698,-0.0531,0.1821,0.202
214.778616,0.0285,-0.0305,0.1873,0.192
214.782555,0.0089,-0.0099,0.1525,0.153
214.792721,-0.0059,0.0274,0.0576,0.064
214.802661,-0.0644,0.0582,-0.0585,0.105
214.818547,-0.0739,0.0316,-0.2060,0.221
214.822592,-0.0954,0.0388,-0.1964,0.222
214.833702,-0.0760,0.0262,-0.1194,0.144
214.842763,-0.0524,-0.0042,0.0066,0.053
214.857884,-0.0356,0.0008,0.1223,0.127
214.862586,-0.0532,-0.0161,0.1356,0.147
214.872590,-0.0531,0.0007,0.0922,0.106
214.882874,-0.0354,0.0042,0.0263,0.044
214.897976,-0.0601,0.0231,-0.1069,0.125
214.903090,-0.0594,0.0208,-0.1564,0.169
214.913135,-0.0285,0.0116,-0.1350,0.138
214.922742,-0.0014,0.0257,-0.0463,0.053
214.938596,-0.0057,-0.0165,-0.0165,0.024
214.943379,-0.0009,-0.0502,-0.0095,0.051
214.954222,0.0410,-0.0772,0.0916,0.127
214.962879,0.0521,-0.0636,0.1859,0.203
214.977571,0.0603,-0.0591,0.2110,0.227
214.982419,0.0480,-0.0655,0.1689,0.187
214.994060,0.0634,-0.0422,0.0862,0.115
215.002967,0.0472,-0.0185,-0.0107,0.052
215.019245,0.0098,-0.0570,-0.0521,0.078
215.022789,-0.0153,-0.0624,-0.0217,0.068
215.033118,0.0228,-0.0469,0.0781,0.094
215.043185,0.0319,-0.1129,0.1655,0.203
215.057630,0.0566,-0.0227,0.2212,0.229
215.062413,0.0558,-0.0104,0.1184,0.131
215.073462,0.0307,-0.0570,-0.0694,0.095
215.085945,0.0356,-0.0680,-0.0284,0.082
215.099997,0.0180,-0.0153,0.0827,0.086
215.103888,0.0320,-0.0446,0.0760,0.094
215.113190,0.0193,-0.0142,0.0972,0.100
215.122892,-0.0327,-0.0144,0.0579,0.068
215.138094,-0.3074,-0.0622,0.2656,0.411
215.146156,-0.0611,0.0605,0.0959,0.129
215.154451,0.2016,0.1348,-0.7273,0.767
215.163969,0.0331,-0.0863,-0.9690,0.973
215.178067,-0.1987,0.0949,-0.4667,0.516
215.182389,-0.3234,0.0089,-0.3472,0.475
215.193083,-0.1920,0.0291,-0.1200,0.228
215.202905,-0.0523,-0.0187,0.1853,0.193
215.217285,0.0177,0.0077,0.4960,0.496
215.222371,0.0174,0.0329,0.4916,0.493
215.232720,0.0095,0.0008,0.3151,0.315
215.242404,-0.0110,-0.0215,0.0528,0.058
215.258056,-0.0324,0.0005,-0.1225,0.127
215.262190,-0.0456,-0.0041,-0.1510,0.158
215.272641,-0.0267,-0.0002,-0.1151,0.118
215.282494,0.0067,-0.0042,-0.0513,0.052
215.297407,0.0395,-0.0204,-0.0563,0.072
215.304075,0.0501,-0.0366,-0.0261,0.067
215.312691,0.0492,-0.0386,0.0353,0.072
215.322470,0.0732,-0.0387,0.0664,0.106
215.337437,0.0910,-0.0822,0.0769,0.145
215.342576,0.0630,-0.0750,0.0421,0.107
215.352866,0.0750,-0.0840,0.0001,0.113
215.362272,0.0790,-0.0998,-0.0089,0.128
215.378182,0.0468,-0.0532,-0.0660,0.097
