성별,졸업시기,급여,안정성,직무내용,근로시간,발전가능성,승진제도,직장만족도,전공적합도,이직
0,1,233,4,4,3,2,3,2,4,1
1,0,220,3,4,3,4,3,4,2,0
1,0,210,2,5,5,5,3,4,2,0
1,0,320,4,5,5,4,4,5,4,0
1,0,220,5,5,5,4,4,5,1,0
1,0,350,4,5,5,5,5,5,3,0
1,0,184,3,4,1,4,4,3,4,0
1,1,170,4,4,4,5,3,4,2,0
1,0,195,3,3,3,3,3,3,4,0
1,1,230,4,4,4,3,3,4,4,0
1,1,210,5,5,5,3,4,4,1,0
1,0,270,4,4,3,3,3,2,2,1
1,0,210,4,5,5,5,5,5,4,0
1,1,290,3,3,3,3,3,3,3,0
0,0,280,4,2,1,2,3,2,2,1
1,0,250,5,5,3,4,2,4,1,0
1,0,230,4,4,4,4,4,4,5,0
1,0,180,4,4,4,4,4,4,4,0
0,0,175,2,2,5,2,2,4,3,0
1,0,200,4,4,5,2,3,2,1,1
1,1,189,4,4,4,3,3,4,3,0
1,1,160,4,4,3,3,3,3,5,1
1,0,190,3,4,2,5,2,4,3,0
1,0,190,5,4,4,3,3,3,2,1
1,1,350,4,3,4,3,3,3,3,0
1,1,167,4,4,4,5,3,4,4,0
0,0,300,4,5,5,5,5,5,4,0
0,0,250,3,3,4,4,3,4,4,0
1,1,200,3,2,2,2,3,2,1,1
1,0,192,5,5,3,5,5,5,2,0
1,0,240,3,3,3,3,3,4,3,0
0,0,200,3,4,4,4,3,3,4,0
1,0,210,5,5,5,5,5,5,5,0
1,0,280,4,3,4,2,3,3,3,0
0,0,300,3,4,4,4,3,4,4,0
1,0,270,5,4,5,4,3,4,4,0
1,0,220,3,3,4,4,4,4,1,0
1,0,210,4,4,2,4,2,4,3,0
0,0,220,4,5,5,5,3,4,5,0
1,0,220,3,4,4,4,3,4,5,0
0,0,240,5,5,5,5,5,4,1,0
0,0,290,5,5,5,5,5,5,3,0
1,0,225,4,4,5,5,3,4,3,1
0,0,348,5,5,5,3,1,3,1,0
0,0,483,4,4,4,4,4,4,3,0
0,0,162,4,4,1,3,4,3,1,0
0,0,366,4,4,5,4,4,4,3,0
0,0,250,5,4,5,4,3,4,1,0
0,0,180,4,4,4,4,4,4,3,0
0,1,230,3,4,2,3,4,3,3,0
0,0,290,5,4,5,4,5,5,1,0
0,1,220,5,3,4,5,4,4,1,0
0,0,180,3,4,4,2,4,4,3,1
0,1,180,4,4,4,4,4,4,3,0
0,1,180,5,3,3,4,4,3,5,0
1,0,280,5,3,1,3,3,4,1,1
1,0,250,4,4,4,4,4,4,3,0
0,1,333,4,5,4,4,3,4,4,0
1,0,280,4,4,2,3,4,4,4,0
0,1,200,4,4,2,3,3,4,2,0
0,0,215,5,5,5,5,5,4,3,0
1,0,300,5,4,4,3,4,4,4,0
0,0,200,2,5,2,4,4,3,2,0
1,1,200,3,3,4,4,4,3,4,0
0,0,350,4,4,4,4,4,4,2,0
0,0,300,5,5,5,5,5,5,5,0
1,0,160,4,4,3,5,3,4,5,0
0,0,490,5,5,4,4,4,5,5,0
0,0,250,4,5,2,5,4,4,5,0
0,0,270,4,4,4,4,4,4,2,0
0,0,400,4,4,2,5,5,4,5,0
1,0,180,4,4,4,3,3,3,4,1
0,0,250,4,4,4,3,3,4,4,0
1,0,180,2,3,2,3,3,3,4,1
1,0,160,3,3,3,3,3,4,5,0
1,0,170,4,4,3,4,4,3,4,1
0,0,280,5,5,5,4,3,4,5,0
0,0,270,3,4,4,4,3,4,5,0
0,0,250,4,4,4,4,4,3,3,0
0,0,300,5,4,5,1,1,2,5,0
1,0,340,5,5,5,5,4,4,4,0
1,0,350,5,4,3,4,4,4,5,0
1,0,350,4,3,2,4,3,3,4,0
1,0,230,3,3,2,3,3,4,4,0
1,0,232,4,4,4,4,3,2,5,1
1,0,290,4,4,3,4,4,4,4,0
1,0,341,4,4,4,4,4,4,5,0
1,0,340,4,4,3,4,4,3,5,0
1,0,250,4,3,4,3,3,3,3,0
1,0,180,3,4,4,3,3,4,4,0
1,0,200,5,3,1,4,4,3,5,0
1,0,210,4,3,3,4,2,2,5,0
1,0,220,4,3,4,3,2,3,4,0
1,0,180,5,4,2,5,2,5,5,0
0,0,310,3,1,2,2,3,2,3,0
1,0,340,5,4,4,3,2,4,3,0
1,0,369,5,4,5,4,4,4,5,0
1,0,250,5,5,5,5,3,5,5,1
0,0,170,5,1,1,4,3,2,5,0
0,0,400,5,5,5,5,3,4,5,0
0,0,450,5,5,2,4,4,4,5,0
1,1,220,5,4,4,3,2,4,3,1
0,0,220,5,4,1,3,3,3,4,0
1,0,340,3,3,3,3,3,4,5,0
1,0,240,4,4,4,1,3,3,3,1
0,0,175,4,4,4,3,3,4,5,0
0,0,200,5,5,4,4,4,4,5,0
1,0,270,4,4,4,4,3,4,3,1
0,0,200,3,3,3,3,3,3,3,0
1,0,160,3,3,5,3,3,2,3,1
1,0,190,3,4,4,5,3,3,4,0
1,0,186,4,4,4,4,3,4,4,0
0,0,200,3,4,4,4,4,4,4,0
0,0,250,3,4,4,4,5,4,4,0
1,0,180,5,4,3,4,2,3,5,0
1,0,230,4,4,4,3,3,3,4,0
1,1,260,4,4,4,4,4,5,3,0
1,0,160,4,4,4,1,1,2,2,1
1,0,216,5,5,5,4,4,4,4,0
1,0,300,5,5,5,5,5,5,4,0
1,1,250,4,4,3,4,3,4,4,0
1,0,160,2,4,2,3,2,3,5,1
1,0,183,4,4,4,3,3,4,4,0
0,0,190,4,5,4,4,4,4,4,0
0,1,170,1,3,4,3,2,2,4,0
1,0,170,1,2,4,2,1,2,2,1
1,0,212,5,4,4,4,1,3,3,0
0,1,230,3,4,5,5,3,4,4,0
0,0,180,3,3,3,3,2,3,3,0
1,0,200,4,4,5,4,3,4,2,1
0,0,200,3,3,3,3,3,3,3,0
1,0,170,3,1,1,1,2,1,2,1
1,0,180,5,5,5,5,5,5,5,1
1,0,230,4,4,4,3,4,4,3,0
1,0,175,3,3,3,3,2,3,3,0
0,0,400,3,4,2,3,2,4,3,0
1,0,180,4,4,2,4,4,4,5,0
1,0,220,4,4,4,4,4,4,4,0
1,0,210,4,3,2,3,3,3,4,0
1,0,200,4,4,3,5,3,4,5,0
1,1,225,4,4,4,4,4,4,3,1
1,0,230,3,3,4,3,2,2,5,0
1,1,180,4,3,3,3,3,3,3,0
1,0,189,3,3,4,5,3,4,4,1
0,0,170,5,5,5,5,4,3,5,0
1,0,240,4,4,2,3,3,3,2,0
1,1,190,4,4,4,4,4,3,4,0
0,0,170,3,3,2,4,3,3,1,1
1,0,200,3,3,3,2,3,3,3,0
1,0,200,4,4,5,5,5,4,4,0
1,0,180,3,2,1,4,3,2,4,1
1,0,180,4,1,1,3,3,2,5,0
0,0,160,3,3,4,4,3,4,4,0
1,0,157,4,4,1,4,4,3,3,1
1,0,200,4,4,4,5,3,4,4,0
1,1,200,4,4,4,4,2,3,4,1
1,0,230,3,4,3,2,3,3,4,0
0,0,175,3,3,3,3,3,3,2,0
0,0,270,4,4,4,4,4,4,4,0
1,0,210,4,4,2,3,3,3,5,0
1,0,200,3,5,5,5,2,4,5,0
1,0,170,4,4,5,3,3,4,3,1
1,0,206,4,4,2,4,3,3,3,0
1,0,248,3,3,3,3,3,3,3,1
1,0,158,3,3,3,4,3,2,3,1
0,1,160,4,3,3,4,4,3,3,0
1,0,225,3,3,3,2,2,3,3,0
0,0,180,3,4,4,4,4,4,4,0
1,0,178,2,3,3,3,2,2,3,0
1,0,250,3,3,5,4,3,4,2,0
0,0,400,5,5,4,5,5,5,1,0
0,0,195,4,3,3,1,3,3,1,1
1,0,170,3,4,3,4,3,3,4,0
0,0,340,3,3,3,3,3,3,4,0
0,0,180,3,4,3,3,3,3,4,0
1,1,250,4,4,2,5,3,3,4,0
1,0,210,4,5,5,4,2,4,4,0
0,0,217,4,4,4,3,4,4,2,0
0,0,300,3,3,3,4,4,3,4,1
0,0,250,3,3,1,3,1,3,4,1
0,0,220,4,4,4,4,3,4,3,0
0,1,200,4,3,2,3,4,4,1,0
0,0,300,4,4,3,4,3,4,5,0
0,1,270,3,4,4,3,2,4,2,0
0,0,350,5,4,4,4,4,4,1,0
1,0,250,3,3,3,3,3,3,1,0
0,1,170,3,3,3,3,2,2,2,0
1,1,160,2,3,4,3,2,2,3,0
1,0,180,3,4,4,4,3,4,4,0
0,0,200,4,5,5,5,3,3,5,0
1,0,280,4,4,5,5,4,4,2,0
1,0,170,3,3,2,4,2,3,3,0
0,0,200,2,4,3,5,2,4,4,0
1,1,230,2,3,4,2,4,3,2,1
1,1,175,2,3,3,4,2,3,3,1
1,1,190,2,4,5,4,3,4,4,0
1,0,170,4,3,4,4,3,4,2,0
1,0,206,3,4,5,3,2,4,3,1
1,0,320,5,4,4,5,5,4,4,0
0,0,160,2,4,3,4,2,3,4,0
1,0,187,4,5,5,4,4,5,2,0
1,0,220,4,4,4,4,4,4,5,0
1,0,180,4,3,3,3,4,4,1,0
0,1,200,3,4,4,3,2,3,4,0
1,0,220,3,2,1,1,1,2,1,0
1,0,187,4,4,5,5,3,4,3,0
0,0,230,5,5,5,5,5,5,1,0
1,0,170,3,2,4,4,2,3,4,1
0,1,189,1,4,3,5,1,2,4,1
1,1,180,4,5,4,5,4,4,4,0
0,0,200,4,4,4,4,4,4,3,0
0,0,165,4,5,5,5,3,4,4,1
1,0,220,3,3,3,3,4,1,2,0
1,0,170,5,4,4,4,3,2,4,0
1,0,216,3,3,2,2,2,3,4,0
1,0,220,3,3,3,3,3,3,3,0
0,0,200,2,3,2,2,2,2,1,1
1,0,200,4,4,4,4,4,4,3,0
1,0,160,4,4,3,4,3,3,3,0
1,0,210,3,2,2,3,2,2,4,0
0,0,250,4,4,4,4,4,4,4,0
1,0,200,4,4,4,4,3,4,4,0
1,0,228,2,3,3,2,2,3,3,0
0,0,180,4,4,2,2,3,2,1,1
0,0,190,4,4,2,4,3,3,1,1
1,0,170,1,5,5,4,2,4,3,0
1,0,300,4,4,3,2,3,3,1,0
0,1,240,4,4,3,3,3,4,3,0
0,0,230,2,3,2,1,3,2,2,1
0,1,190,5,5,5,5,5,5,4,0
0,0,160,5,5,5,5,3,5,3,0
0,0,180,5,4,4,3,4,4,3,0
1,0,175,4,4,4,3,4,3,4,0
1,0,180,4,4,4,3,3,4,5,0
0,0,180,4,3,3,4,3,4,1,0
0,0,216,4,4,4,4,2,4,5,1
1,0,180,4,4,5,5,4,4,3,0
0,0,180,2,3,3,3,3,3,4,0
1,0,165,4,4,4,3,3,3,4,0
0,0,240,4,5,4,5,4,5,4,0
0,0,185,5,4,5,3,4,5,3,0
1,0,190,3,3,3,3,2,2,3,1
0,0,220,4,4,5,4,3,4,3,0
0,0,230,4,5,4,4,4,4,4,0
1,0,170,3,4,4,3,2,4,2,0
0,0,168,3,3,4,4,4,3,1,0
1,0,157,3,5,5,5,4,4,5,0
1,0,180,3,4,4,3,3,5,4,0
1,0,160,1,4,4,5,3,4,5,0
1,0,160,4,4,4,4,4,3,3,0
0,0,200,4,5,4,3,3,4,4,0
1,0,238,4,4,3,4,3,3,3,0
1,0,170,5,5,4,2,3,4,3,0
1,0,160,3,3,4,4,3,3,3,0
1,0,200,3,4,4,4,2,4,4,0
1,0,280,3,2,3,2,2,2,3,0
0,0,200,3,3,4,3,3,3,3,0
1,0,170,3,2,3,2,3,3,4,1
1,0,176,4,4,3,3,3,3,3,1
1,0,230,4,4,2,3,3,4,4,0
1,0,168,4,1,1,3,2,3,5,0
1,1,220,4,4,5,5,5,4,5,0
1,0,200,3,3,2,3,2,2,4,1
1,0,246,3,5,3,4,3,4,5,0
1,0,180,4,3,4,4,4,3,5,0
1,0,185,5,5,5,5,5,5,5,0
1,0,250,5,4,4,4,4,4,3,0
1,0,230,4,4,4,4,4,4,4,0
0,0,333,5,4,4,4,4,4,2,0
1,0,180,3,4,4,3,3,4,4,0
1,0,220,4,3,4,3,4,4,4,0
0,0,230,3,4,5,3,3,4,1,0
0,0,160,4,4,5,4,4,4,4,0
1,0,178,3,3,3,3,3,3,3,0
0,0,185,4,4,5,4,4,5,5,0
0,0,350,5,5,5,5,5,1,5,0
0,0,200,3,4,5,5,3,4,5,0
0,0,200,5,5,5,5,3,4,5,0
0,0,360,5,5,5,5,5,5,5,0
0,0,275,4,4,1,5,1,4,4,0
0,0,220,3,3,3,3,3,3,2,0
0,0,300,1,1,3,3,3,3,1,0
0,0,160,4,4,4,5,4,4,4,0
0,0,160,5,4,4,5,4,5,1,0
0,0,250,5,4,5,4,4,4,4,0
1,0,225,4,4,4,4,4,4,5,0
1,0,190,3,4,4,3,3,3,5,0
1,0,200,5,5,5,5,5,5,4,0
0,0,170,3,3,4,4,2,3,4,0
0,0,250,4,4,4,4,4,4,4,0
0,1,450,2,3,5,5,4,2,2,0
0,0,400,4,3,3,4,3,4,4,0
0,0,400,4,4,4,4,4,4,1,0
0,0,180,4,3,2,5,4,3,4,1
0,0,215,4,4,4,4,4,4,1,0
0,0,250,5,4,4,4,4,4,1,0
0,0,200,4,5,2,4,3,4,3,0
0,0,300,5,4,5,4,5,5,2,1
0,1,300,3,3,4,2,3,3,3,1
0,0,260,2,2,2,2,2,2,2,1
0,0,260,4,4,4,4,3,4,4,1
0,0,240,4,4,4,4,4,5,4,0
0,0,188,4,4,5,4,4,4,1,0
0,0,200,4,4,2,3,4,4,4,0
0,0,320,3,3,1,3,3,3,2,0
0,0,270,4,4,3,4,4,4,4,0
1,0,190,5,5,5,5,5,5,1,0
0,0,333,5,4,4,5,3,4,3,0
0,0,200,4,2,2,3,2,2,2,0
0,0,325,4,3,4,3,3,3,3,0
0,0,250,5,5,5,5,5,4,2,0
0,0,420,4,4,3,4,3,3,4,0
0,0,333,3,4,3,3,2,4,3,0
0,0,300,3,3,2,1,2,2,1,1
0,0,202,4,4,4,3,3,4,4,0
0,0,200,4,3,4,4,3,4,5,0
0,0,170,4,5,4,5,4,4,3,0
0,0,160,3,4,4,4,3,3,3,1
0,0,250,4,4,4,3,4,5,1,0
0,0,190,4,2,2,2,4,3,3,1
0,0,300,1,1,1,1,1,5,3,0
0,0,160,5,5,5,5,5,4,4,0
0,0,220,5,5,4,5,4,4,4,0
0,0,280,3,4,4,4,4,4,4,1
0,0,230,3,3,3,3,3,4,3,1
0,0,250,4,3,5,4,2,3,4,0
0,0,180,4,3,2,3,3,2,5,0
0,0,290,5,5,5,5,5,4,1,1
0,0,180,4,4,5,4,4,4,3,0
0,0,300,5,5,5,5,5,5,4,0
0,0,233,3,3,3,2,3,3,3,0
0,0,225,4,3,3,1,3,2,4,1
0,0,250,4,4,4,4,4,4,3,0
0,0,270,5,3,5,5,4,4,4,0
0,0,250,4,4,4,4,4,4,4,0
0,0,180,4,4,4,4,4,4,3,0
0,0,250,5,4,5,4,4,4,4,0
0,0,180,5,5,5,5,5,4,2,0
0,0,210,4,4,4,4,4,4,3,0
0,0,180,4,5,4,4,4,4,4,0
0,1,160,5,5,5,5,5,5,5,0
0,0,240,4,4,3,4,4,4,5,0
0,0,220,3,4,4,3,2,4,2,0
0,0,250,3,3,3,3,3,3,5,0
0,0,220,4,3,4,4,4,4,5,0
0,0,220,3,3,4,2,3,3,1,1
0,0,195,3,3,3,3,3,3,3,0
0,0,187,3,2,1,1,3,2,3,1
1,0,183,4,4,4,2,3,2,4,1
1,0,240,5,5,3,4,3,4,5,0
1,0,200,3,2,4,2,1,3,3,1
1,0,220,4,4,4,4,4,4,5,0
0,0,200,4,4,4,2,3,4,5,1
1,0,200,4,4,2,2,3,3,4,1
0,0,183,4,4,4,3,2,2,2,1
0,0,250,3,2,3,2,2,2,3,0
1,0,200,4,4,4,5,2,4,5,0
0,0,240,3,3,3,2,3,3,4,1
1,0,185,4,3,2,4,4,3,4,0
0,0,160,3,4,4,3,3,3,4,0
0,0,210,4,4,3,4,3,3,3,0
0,0,190,4,4,4,4,4,4,2,0
0,0,310,4,4,4,4,3,4,2,0
0,0,191,3,2,1,2,2,2,1,1
0,0,300,4,4,4,3,4,3,4,0
0,0,250,4,3,4,3,3,3,1,0
0,0,380,4,4,5,4,4,3,5,1
0,0,240,3,3,3,2,2,3,4,1
1,0,340,5,5,5,5,5,4,4,0
1,0,160,2,3,4,2,3,4,1,0
0,0,180,4,4,4,4,3,4,5,0
0,0,270,4,4,5,3,3,4,3,0
1,0,170,4,3,4,2,1,3,3,1
0,0,170,4,4,5,3,4,4,3,0
0,0,220,5,5,3,5,3,3,5,1
0,0,180,4,4,4,5,3,4,3,0
0,0,310,2,4,4,2,4,3,1,0
0,0,400,5,4,4,4,3,4,4,0
1,0,200,2,4,4,5,2,3,5,1
0,0,260,5,4,4,4,4,4,5,0
0,0,250,3,2,2,3,3,3,3,0
0,0,167,3,4,2,4,3,3,4,0
0,0,224,4,4,4,4,4,3,4,0
1,0,250,4,5,5,5,5,5,4,0
1,0,215,4,4,2,5,3,3,3,0
0,0,250,4,4,3,4,3,3,3,0
1,0,250,4,4,3,3,4,4,3,0
0,0,320,5,4,4,3,5,4,1,0
1,0,200,3,3,3,4,4,4,4,0
0,0,190,3,4,3,4,3,3,5,0
1,0,265,3,4,4,3,3,3,2,0
0,0,180,4,4,3,4,4,4,4,0
1,0,193,5,5,5,5,3,4,5,0
1,0,190,4,5,5,3,3,5,5,0
0,0,180,4,3,4,4,3,3,2,0
0,0,190,3,3,3,3,3,3,3,0
1,0,175,4,3,4,4,3,4,2,0
1,0,180,3,2,4,2,3,3,3,1
1,0,220,4,3,2,3,2,2,5,1
0,0,250,4,4,4,4,4,4,4,0
1,0,180,4,4,3,4,2,3,4,0
1,0,330,4,3,3,3,3,4,5,0
1,0,214,3,4,2,2,3,2,4,0
1,0,250,5,5,5,5,5,5,5,0
1,0,260,4,2,3,3,4,3,4,1
1,0,190,4,4,4,4,4,3,4,0
1,0,290,3,3,3,3,3,3,5,0
0,0,310,3,3,3,3,3,3,3,1
1,0,250,3,3,3,3,3,3,4,0
1,0,220,4,4,4,3,3,4,3,0
1,0,170,4,4,4,3,3,4,5,0
1,0,176,4,3,2,2,2,2,4,0
1,0,280,4,4,4,4,4,4,3,1
0,0,250,4,4,4,4,4,4,4,0
1,0,183,2,3,3,3,2,2,2,1
1,0,220,4,5,4,4,4,3,3,0
0,0,195,3,3,4,4,4,3,3,0
1,0,180,3,3,4,4,3,4,2,0
1,0,250,5,4,4,5,3,4,3,0
1,0,170,4,4,3,4,3,3,4,0
1,0,200,3,4,4,4,2,4,4,1
0,0,240,4,3,4,2,3,3,3,0
0,0,270,4,3,4,3,4,4,5,0
0,0,200,5,4,4,3,4,4,5,0
0,0,200,4,4,4,5,3,4,5,0
1,0,170,3,3,3,3,3,3,3,1
1,0,160,4,3,4,3,4,4,4,0
1,0,178,4,4,3,4,4,4,5,0
0,0,290,4,4,3,3,3,3,3,1
1,0,250,5,4,4,4,3,4,5,0
0,0,180,5,4,4,4,3,4,5,0
1,0,270,5,4,4,3,4,3,5,0
0,0,250,4,4,3,4,4,4,5,0
1,0,200,3,4,4,4,4,3,5,0
1,0,180,3,3,3,3,3,3,3,0
0,0,167,3,3,3,3,3,1,5,1
1,0,200,4,4,4,4,3,3,4,1
0,0,258,5,5,5,5,5,5,5,0
0,0,180,5,5,5,5,5,5,5,0
1,0,175,5,5,5,3,2,4,4,1
1,0,156,3,3,4,3,3,3,4,0
1,0,220,4,4,4,4,3,4,4,0
1,0,170,5,5,1,5,5,4,5,0
0,0,180,5,4,3,5,4,3,5,0
0,0,208,3,3,4,3,3,3,1,0
0,0,180,5,5,4,5,5,5,5,0
0,0,200,4,3,4,4,3,4,4,0
1,0,170,3,3,4,3,3,3,4,0
0,0,250,5,5,5,3,3,4,2,0
0,0,180,5,5,5,5,5,4,3,0
1,0,190,4,4,3,4,3,4,2,0
0,0,170,5,5,1,2,5,5,5,1
0,0,170,3,4,4,3,3,3,4,0
0,0,240,2,2,2,2,2,1,3,1
0,0,240,5,5,5,5,5,5,1,0
1,0,180,3,3,4,2,3,2,4,1
1,0,160,3,3,2,3,3,2,2,1
0,0,165,4,4,3,4,4,3,2,1
1,0,190,3,3,3,3,3,3,1,0
0,0,240,4,5,4,4,3,4,4,0
0,0,180,5,5,4,4,5,4,3,0
1,0,180,3,3,4,3,3,3,4,0
1,0,180,4,4,4,4,4,4,4,0
0,0,220,3,3,3,3,3,3,3,0
1,0,200,4,4,3,3,4,4,3,0
0,0,180,3,2,3,2,3,2,2,1
1,0,180,3,4,4,5,3,4,5,1
1,0,190,4,4,3,4,4,4,4,0
1,0,160,4,4,4,4,3,4,4,0
1,0,210,3,4,3,4,3,4,4,1
0,1,450,4,3,4,3,4,4,2,0
0,0,230,2,2,1,3,1,1,5,0
0,0,200,4,4,4,4,4,4,5,0
1,0,180,4,3,2,4,1,3,1,0
1,0,235,5,4,4,2,2,4,5,0
0,0,230,5,5,5,5,5,5,5,0
1,1,220,5,1,5,2,5,3,2,0
1,0,250,5,5,5,5,5,5,5,0
0,0,230,4,4,4,3,4,5,4,0
1,0,210,5,5,5,5,4,5,5,0
0,0,190,3,4,2,3,3,3,1,0
0,0,270,4,4,5,4,4,4,4,0
0,0,260,4,4,4,4,4,4,5,0
1,0,280,5,4,5,5,4,5,5,0
1,0,250,4,4,4,4,4,4,4,0
1,0,240,5,4,4,3,2,4,5,0
1,0,280,5,5,5,5,5,5,5,0
1,0,280,5,3,4,2,3,3,5,0
0,0,250,5,5,5,5,5,5,5,0
1,0,200,4,4,4,3,2,4,4,0
1,0,220,5,4,4,4,4,4,4,0
1,0,270,4,4,4,5,4,4,4,0
1,0,210,5,5,5,5,5,4,5,0
1,0,270,5,5,5,4,4,5,4,0
1,0,230,5,5,5,5,5,5,5,0
1,0,270,5,4,4,4,2,4,4,0
1,0,240,5,4,5,3,4,4,4,0
0,0,250,3,5,5,4,3,4,3,0
0,1,417,4,5,2,5,3,4,4,0
1,0,200,4,4,3,2,2,3,2,1
0,1,200,2,4,1,2,3,3,1,0
0,0,250,5,4,1,1,1,2,4,1
0,0,290,5,5,5,5,5,5,1,1
1,1,320,5,5,5,5,3,4,4,0
1,0,185,2,3,4,4,3,4,4,1
0,0,300,4,4,4,4,4,4,3,0
1,0,166,3,3,3,3,2,3,4,1
0,1,180,4,3,4,3,3,3,1,0
1,0,210,4,4,4,4,4,4,3,0
0,0,320,4,3,5,4,3,4,2,0
1,1,300,5,5,5,5,5,5,4,0
1,0,250,4,3,3,3,3,3,4,1
0,0,200,4,4,4,4,4,4,3,0
1,0,250,5,4,5,5,3,4,3,0
0,0,180,3,3,3,3,3,3,1,0
1,1,190,4,3,4,3,2,3,2,0
1,0,168,3,2,4,3,2,3,1,0
1,0,200,4,4,4,4,4,4,1,0
1,0,188,4,3,4,2,4,3,3,0
0,0,210,3,4,4,4,4,4,2,0
0,0,280,5,5,5,5,4,5,1,0
0,1,230,5,4,3,4,4,4,3,1
0,1,182,1,4,2,4,2,2,2,0
1,0,220,4,4,3,3,4,4,2,0
0,0,450,1,1,1,3,4,5,4,0
1,1,275,4,4,5,3,4,4,1,0
1,1,275,4,3,4,3,4,4,2,0
0,1,330,2,5,4,4,3,4,4,0
0,1,190,4,4,3,4,3,3,2,0
0,1,220,4,3,3,4,4,4,2,0
1,1,190,5,5,3,4,4,4,3,0
0,0,200,3,5,3,5,2,3,1,0
0,0,310,5,5,5,5,4,5,3,0
0,0,200,2,4,3,3,2,3,3,1
1,1,200,4,4,3,3,3,3,1,1
1,1,200,4,3,4,4,4,4,4,0
0,0,250,3,3,4,5,4,4,3,0
0,0,300,5,4,5,4,4,4,2,0
1,1,200,5,4,2,4,3,4,1,0
0,1,270,3,3,4,3,3,3,2,0
1,0,220,5,3,3,3,4,3,1,0
1,1,200,5,5,5,5,5,4,2,0
1,0,315,4,4,4,4,4,4,2,0
1,0,200,4,4,3,4,3,3,1,0
0,0,417,3,4,4,3,4,3,3,0
0,0,290,4,4,5,3,3,4,1,0
1,1,200,3,3,3,3,3,4,2,1
0,1,400,4,3,4,3,4,4,2,0
1,1,170,4,2,3,2,3,3,1,0
1,1,170,4,4,3,4,4,4,2,0
0,0,280,5,5,3,4,4,4,1,1
1,1,240,4,4,5,2,3,4,2,0
1,0,280,4,2,5,2,2,3,1,0
1,0,180,4,4,4,3,2,4,1,0
1,0,220,5,4,4,4,4,4,3,1
0,0,350,4,4,4,4,5,4,5,0
0,0,250,4,4,2,4,4,4,3,0
0,1,416,5,4,3,4,3,4,3,0
1,0,216,4,4,4,5,4,5,2,0
0,1,200,5,5,5,5,3,5,5,0
0,1,170,5,5,4,5,4,4,1,0
1,1,200,4,3,4,3,3,3,2,1
1,0,300,5,4,3,3,2,3,1,0
1,0,200,5,5,2,5,3,4,4,0
0,0,157,5,4,4,5,3,4,5,1
1,0,180,4,4,3,3,2,3,4,1
0,0,250,5,5,5,5,4,5,2,0
0,0,200,4,4,4,3,3,3,3,0
1,0,200,5,4,5,5,3,5,5,0
1,0,175,1,4,5,3,3,3,4,1
1,0,245,4,4,5,3,2,3,3,0
1,0,250,2,4,5,5,3,4,2,0
1,1,250,4,4,3,5,5,4,3,0
1,0,175,3,4,4,2,2,4,4,0
0,0,300,4,2,2,1,4,2,2,1
1,0,200,5,4,5,4,4,4,4,0
0,0,200,1,5,4,3,4,4,4,0
0,0,250,5,5,5,5,3,5,5,0
1,0,160,2,4,4,4,3,4,4,0
0,1,176,4,4,2,2,2,1,3,1
0,0,200,5,3,4,3,4,4,3,0
1,0,178,3,5,4,5,3,4,4,1
1,0,200,4,4,2,2,3,2,1,0
0,0,210,3,4,4,2,2,3,1,0
1,0,175,4,4,3,3,3,3,4,0
0,1,200,3,4,5,4,3,4,4,0
0,0,186,3,3,3,3,3,4,5,0
0,1,220,5,5,4,5,5,5,5,0
1,1,300,3,4,4,4,4,4,2,0
1,0,460,5,4,5,3,3,5,4,0
1,1,340,5,2,5,2,3,4,3,1
0,0,230,5,5,5,4,4,5,5,0
1,0,250,5,4,4,4,4,3,3,0
1,0,175,4,3,4,3,3,3,4,1
1,0,210,5,5,5,5,3,5,5,1
1,0,200,2,2,2,4,3,2,4,1
1,0,200,3,3,3,3,4,3,2,1
0,0,200,5,2,1,3,2,3,1,0
1,1,230,3,4,3,3,2,3,2,1
0,0,290,4,4,4,4,4,4,2,0
1,0,308,4,5,4,4,4,4,2,1
1,0,210,3,3,3,3,3,3,1,0
0,1,200,3,3,3,2,3,3,1,1
0,0,200,3,3,3,3,2,3,1,0
0,0,180,5,5,5,5,5,5,1,1
1,0,162,4,5,4,5,4,4,2,1
0,0,160,1,3,3,3,2,3,1,0
0,0,200,5,5,5,5,5,5,4,0
1,1,190,3,3,3,3,3,3,3,1
1,1,210,4,4,4,4,3,4,3,0
0,0,200,4,4,4,3,3,3,1,0
1,0,180,4,3,5,3,2,3,4,1
1,0,160,5,5,5,5,5,5,2,0
1,0,220,3,3,4,2,4,4,1,1
1,0,300,5,4,4,4,3,4,3,0
0,0,265,4,4,3,4,4,4,3,0
0,0,208,5,5,4,4,4,4,2,0
1,0,300,5,4,4,4,3,4,1,0
1,0,180,4,3,1,3,3,3,1,0
0,0,350,4,4,4,4,4,4,4,0
0,0,350,4,3,3,3,2,3,2,0
0,0,200,5,4,5,4,3,5,2,1
0,0,400,5,5,5,5,5,5,4,0
0,0,260,5,5,4,4,3,4,3,0
0,1,280,3,3,3,3,3,3,4,0
1,1,260,5,2,4,1,3,3,2,1
0,1,330,5,5,5,5,5,5,3,0
1,0,180,4,4,4,4,4,4,4,0
0,1,230,4,5,4,4,3,4,4,0
0,0,300,4,4,4,4,4,4,4,0
0,0,334,5,1,3,1,3,3,1,1
0,1,300,3,3,3,3,3,4,4,0
1,1,157,4,4,5,4,4,4,4,0
0,0,260,5,5,4,4,4,5,4,0
